mergeable,commits,additions,deletions,changed_files,open_issues_count,watchers_count,forks_count,has_discussions,has_wiki,has_projects,stargazers_count,title_size,merged,language
1,1,4,4,4,11,29,29,0,0,0,29,38,1,vue
1,1,4,11,2,0,0,0,0,1,1,0,34,1,handlebars
1,1,5,2,1,2174,56225,56225,0,0,1,56225,29,1,python
1,1,5,5,2,0,0,0,0,1,1,0,34,1,javascript
1,1,5,5,2,4,13,13,0,1,0,13,47,1,typescript
1,1,5,5,2,6,457,457,0,0,0,457,46,1,javascript
1,1,5,5,2,8,4,4,0,1,1,4,47,1,vue
1,1,6,0,1,0,0,0,0,1,1,0,18,1,swift
1,1,6,2,1,0,0,0,0,1,1,0,5,1,ruby
1,1,6,4,2,0,0,0,0,1,1,0,6,1,javascript
1,1,6,6,1,4,0,0,0,1,1,0,36,1,javascript
1,1,6,6,1,6,0,0,0,0,0,0,47,0,typescript
1,1,6,6,1,90,16,16,0,0,1,16,32,1,typescript
1,1,6,72,6,12,5,5,0,1,1,5,39,1,javascript
1,1,7,7,4,23,377,377,0,0,0,377,31,1,rust
1,1,8,8,2,4,2,2,0,1,1,2,38,1,typescript
1,1,9,9,2,3,0,0,0,1,1,0,30,1,javascript
1,1,9,14,5,101,24,24,1,1,1,24,32,0,dart
1,1,10,6,2,362,694,694,0,1,1,694,29,1,typescript
1,1,10,9,5,8,2,2,0,1,1,2,38,1,go
1,1,10,10,2,3,178,178,1,1,1,178,67,1,typescript
1,1,11,0,2,0,0,0,0,1,1,0,10,1,java
1,1,12,12,1,0,0,0,0,1,1,0,48,1,javascript
1,1,12,12,1,0,1,1,0,1,1,1,50,1,javascript
1,1,13,0,1,110,219,219,1,1,1,219,49,1,c++
1,1,13,8,3,0,0,0,0,1,1,0,28,1,javascript
1,1,14,0,1,6,5,5,0,0,0,5,30,1,c#
1,1,16,16,2,2,0,0,0,1,1,0,60,1,svelte
1,1,17,13,1,5,6,6,0,1,1,6,24,1,jupyter notebook
1,1,18,0,1,0,0,0,0,1,1,0,29,1,html
1,1,19,19,1,0,0,0,0,1,1,0,44,1,php
1,1,21,0,1,0,0,0,0,1,1,0,14,0,matlab
1,1,21,399,22,0,0,0,0,1,1,0,33,1,go
1,1,22,0,1,3,18,18,0,0,1,18,4,1,scss
1,1,22,22,1,8,6,6,0,1,1,6,30,1,python
1,1,24,8,1,25,21,21,0,1,1,21,36,1,typescript
1,1,24,12,2,3,5,5,0,0,0,5,31,0,javascript
1,1,24,24,1,1,0,0,0,1,1,0,39,1,php
1,1,24,25,8,134,127,127,0,0,0,127,19,1,python
1,1,30,24,2,100,12,12,0,1,1,12,24,1,typescript
1,1,34,31,13,17,101,101,0,1,1,101,44,1,go
1,1,35,28,3,0,0,0,0,1,1,0,9,1,ruby
1,1,39,4,2,0,1,1,0,1,1,1,23,1,ruby
1,1,41,40,7,3,41,41,0,1,1,41,3,1,go
1,1,44,0,1,0,0,0,0,1,1,0,7,1,html
1,1,46,6,4,0,0,0,0,1,1,0,31,1,javascript
1,1,54,14,9,1,1,1,0,1,1,1,22,1,ruby
1,1,60,38,5,20,7,7,0,1,1,7,14,1,java
1,1,63,25,10,0,0,0,0,1,1,0,37,1,html
1,1,76,0,4,12,70,70,0,0,1,70,40,0,typescript
1,1,102,751,5,490,323,323,0,1,0,323,18,1,shell
1,1,104,5,2,5,0,0,0,1,1,0,33,1,kotlin
1,1,113,55,9,1,48,48,0,0,0,48,41,1,javascript
1,1,122,0,3,0,0,0,0,1,1,0,17,1,java
1,1,136,85,2,2,1,1,0,0,1,1,46,1,javascript
1,1,137,91,38,0,0,0,0,1,1,0,31,1,typescript
1,1,153,1729,23,133,7,7,0,1,1,7,58,1,c
1,1,158,36,2,10,0,0,0,0,0,0,55,0,typescript
1,1,159,30,24,0,0,0,0,1,1,0,21,1,typescript
1,1,162,36,11,0,0,0,0,1,1,0,13,1,c#
1,1,189,116,2,1,0,0,0,1,1,0,33,1,typescript
1,1,189,2076,7,9,3,3,0,0,0,3,13,1,typescript
1,1,196,0,8,0,0,0,0,1,1,0,4,0,scss
1,1,208,6,13,12,27,27,0,1,1,27,40,1,jinja
1,1,241,2,10,0,0,0,0,1,1,0,30,1,javascript
1,1,274,16,4,1,1,1,0,1,1,1,28,1,javascript
1,1,307,276,16,1,0,0,0,1,1,0,8,1,kotlin
1,1,393,1,7,0,0,0,0,1,1,0,42,1,c#
1,1,393,226,5,0,1,1,0,1,1,1,32,1,html
1,1,395,360,1,0,0,0,0,1,1,0,31,1,javascript
1,1,889,46,8,743,1897,1897,1,1,0,1897,38,1,go
1,1,1850,2047,133,1,6,6,0,1,1,6,2,1,python
1,1,1998,474,15,0,5,5,0,1,1,5,41,1,solidity
1,1,5039,40,86,0,0,0,0,1,1,0,27,1,css
1,1,7539,7522,2,2,1,1,0,1,1,1,40,1,typescript
1,1,15653,21572,3,0,0,0,0,1,1,0,35,1,javascript
1,2,1,0,1,11,17,17,0,1,1,17,18,1,typescript
1,2,2,2,2,68,547,547,0,0,1,547,51,1,javascript
1,2,10,4,3,22,6896,6896,1,1,0,6896,70,1,c++
1,2,12,13,2,0,0,0,0,1,1,0,20,1,dockerfile
1,2,13,8,2,3425,32886,32886,1,1,1,32886,92,0,go
1,2,14,1,2,0,0,0,0,1,1,0,11,1,typescript
1,2,14,20,5,0,0,0,0,1,1,0,25,0,python
1,2,19,52,3,9,1433,1433,1,1,1,1433,72,1,go
1,2,28,17,1,568,687,687,0,1,1,687,7,1,java
1,2,28,35,1,2,16,16,0,1,1,16,37,1,go
1,2,49,48,3,522,5993,5993,1,0,1,5993,33,1,go
1,2,52,35,7,4,52,52,0,0,0,52,9,1,rust
1,2,55,20,5,7,0,0,0,1,1,0,29,1,typescript
1,2,62,102,22,2032,20186,20186,0,1,1,20186,69,0,c
1,2,70,29,10,3,3,3,0,1,1,3,29,1,python
1,2,83,1,4,6,3,3,0,1,1,3,56,1,ruby
1,2,95,35,2,3,10,10,0,0,0,10,44,1,java
1,2,196,14,3,0,0,0,0,1,1,0,4,1,javascript
1,2,376,16,10,0,0,0,0,1,1,0,25,1,kotlin
1,2,493,57,8,0,0,0,0,1,1,0,34,1,typescript
1,2,661,401,36,21,1438,1438,1,1,1,1438,54,1,rust
1,2,895,194,46,0,0,0,0,1,1,0,7,1,typescript
1,2,1512,0,43,0,0,0,0,1,1,0,43,1,jupyter notebook
1,2,21203,3120,15,0,0,0,0,1,1,0,13,1,javascript
1,3,1,1,1,3,0,0,0,1,1,0,49,1,typescript
1,3,2,0,3,0,0,0,0,1,1,0,4,1,shell
1,3,3,2,2,0,0,0,0,1,1,0,4,1,typescript
1,3,3,9,2,0,0,0,0,1,1,0,10,1,typescript
1,3,4,4,1,343,10559,10559,1,1,1,10559,66,1,typescript
1,3,22,24,1,5,0,0,0,1,1,0,20,1,php
1,3,31,28,6,0,0,0,0,0,1,0,25,1,shell
1,3,112,8,9,0,0,0,0,1,1,0,13,1,go
1,3,369,27,6,2833,52496,52496,1,0,1,52496,44,1,typescript
1,4,1,1,1,15,279,279,1,0,0,279,48,0,scala
1,4,1,1,1,17,339,339,0,0,0,339,48,0,scala
1,4,4,0,1,30,17,17,0,0,0,17,27,1,typescript
1,4,18,64,6,957,13608,13608,0,0,1,13608,52,1,go
1,4,67,67,2,53,4499,4499,1,1,1,4499,19,1,typescript
1,4,122,51,9,0,0,0,0,1,1,0,12,1,java
1,4,338,174,7,22,0,0,0,1,1,0,18,0,html
1,4,693,528,13,0,0,0,0,1,1,0,20,1,javascript
1,4,730,514,27,16,400,400,1,1,0,400,33,1,python
1,5,11,11,5,0,0,0,0,1,1,0,6,1,javascript
1,5,26,0,1,0,0,0,0,1,1,0,12,0,dockerfile
1,5,93,3,6,980,1674,1674,1,1,1,1674,11,1,c#
1,5,103,16,6,0,1,1,0,1,1,1,26,1,javascript
1,5,237,398,16,5,0,0,0,1,1,0,7,1,php
1,6,22,1,3,9,14,14,0,0,0,14,53,1,swift
1,6,99,133,13,0,0,0,0,1,1,0,12,1,python
1,6,176,91,6,1,0,0,0,1,1,0,5,1,java
1,6,4259,2607,30,0,0,0,0,1,1,0,25,1,python
1,7,21,11,1,12,3,3,0,1,1,3,45,1,javascript
1,7,110,33,12,104,1432,1432,1,1,1,1432,10,1,python
1,7,110,33,12,105,1432,1432,1,1,1,1432,19,1,python
1,8,10,10,2,1,0,0,1,1,1,0,14,1,java
1,8,31,8,7,5,6,6,0,1,1,6,9,1,hcl
1,8,33,161,8,0,0,0,0,1,1,0,20,1,typescript
1,8,58,50,27,32,1819,1819,1,1,1,1819,11,0,c
1,8,196,5,5,35,5,5,0,1,1,5,17,1,typescript
1,8,310,117,21,0,0,0,0,0,0,0,79,1,php
1,8,696,270,10,1,1,1,0,1,1,1,12,1,rust
1,10,3,7,1,0,0,0,0,1,1,0,21,1,typescript
1,10,74,113,3,10,8,8,0,1,1,8,9,1,c++
1,11,370,12,9,0,0,0,0,1,1,0,3,1,elm
1,13,92,0,4,0,0,0,0,0,1,0,33,1,shell
1,14,1333,268,51,0,0,0,0,1,1,0,4,1,java
1,15,31,0,1,68,58,58,0,0,0,58,22,1,javascript
1,16,317,71,18,19,8,8,0,1,1,8,24,1,typescript
1,16,1420,1531,437,16,1,1,1,1,1,1,21,1,css
1,18,629,0,2,0,0,0,0,1,1,0,20,0,jupyter notebook
1,25,2367,71,23,0,0,0,0,1,1,0,30,1,python
1,28,784,648,22,0,0,0,0,1,1,0,25,1,javascript
1,97,1793,152,48,0,0,0,0,1,1,0,7,1,javascript
1,146,269,5,1,33,8525,8525,1,0,1,8525,17,1,typescript
1,1,0,0,0,0,3,3,0,1,1,3,51,1,roff
1,1,0,0,0,0,3,3,0,1,1,3,68,1,roff
1,1,0,10,1,285,2697,2697,1,1,0,2697,45,1,java
1,1,0,12,1,0,0,0,0,1,1,0,21,1,javascript
1,1,1,0,1,0,0,0,0,1,1,0,17,1,c#
1,1,1,0,1,144,6211,6211,1,0,1,6211,21,1,c#
1,1,1,1,1,1,0,0,0,1,1,0,42,0,javascript
1,1,1,1,1,2,0,0,0,1,1,0,51,0,javascript
1,1,1,1,1,2,3,3,0,1,1,3,20,1,python
1,1,1,1,1,4,2,2,0,1,1,2,31,0,python
1,1,1,1,1,5,0,0,0,1,1,0,33,0,javascript
1,1,1,1,1,5,0,0,0,1,1,0,46,0,typescript
1,1,1,1,1,5,1,1,1,1,1,1,33,0,javascript
1,1,1,1,1,7,3,3,0,1,1,3,29,0,shell
1,1,1,1,1,12,11,11,0,1,1,11,36,0,python
1,1,1,1,1,15,0,0,0,1,1,0,56,0,shell
1,1,1,1,1,15,2,2,0,1,1,2,22,0,python
1,1,1,1,1,18,4,4,1,1,1,4,51,0,jupyter notebook
1,1,1,1,1,18,37,37,1,0,1,37,39,0,powershell
1,1,1,1,1,546,6398,6398,0,1,1,6398,51,1,rust
1,1,2,2,1,0,1,1,0,1,1,1,16,1,python
1,1,2,2,1,21,0,0,0,1,1,0,34,0,python
1,1,2,2,1,26,126,126,0,0,1,126,24,1,go
1,1,2,2,2,2,0,0,0,0,0,0,31,0,python
1,1,3,3,1,4,9,9,0,1,1,9,58,1,typescript
1,1,3,3,1,6,9,9,0,1,1,9,57,1,typescript
1,1,3,3,2,26,18,18,0,0,1,18,30,1,javascript
1,1,4,0,1,0,1,1,0,1,1,1,27,1,ruby
1,1,4,0,1,519,429,429,0,1,1,429,11,0,javascript
1,1,4,3,2,8,0,0,0,1,1,0,18,1,javascript
1,1,4,4,1,5,13,13,0,1,1,13,53,1,javascript
1,1,4,4,4,9,0,0,0,1,1,0,41,0,c#
1,1,4,68,1,14,0,0,0,1,1,0,16,1,javascript
1,1,5,5,2,1,0,0,0,1,1,0,36,1,typescript
1,1,6,1,2,22,1,1,0,1,1,1,39,0,typescript
1,1,6,2,1,0,0,0,0,1,1,0,24,0,dockerfile
1,1,6,6,3,11,38,38,0,1,1,38,51,1,typescript
1,1,7,0,1,0,0,0,0,1,1,0,16,1,javascript
1,1,7,0,1,3,2,2,0,1,1,2,44,1,roff
1,1,7,3,1,9,19,19,0,0,0,19,37,1,php
1,1,7,7,2,5,1,1,0,1,1,1,34,1,javascript
1,1,8,8,2,1,0,0,0,1,1,0,42,0,javascript
1,1,8,8,2,3,0,0,0,1,1,0,40,1,typescript
1,1,8,8,2,8,8,8,1,0,1,8,38,1,javascript
1,1,8,8,2,16,10158,10158,0,0,1,10158,42,0,javascript
1,1,8,8,2,24,0,0,0,1,1,0,52,0,typescript
1,1,8,8,2,39,7,7,1,1,1,7,38,1,python
1,1,10,11,4,6,4,4,0,1,1,4,23,1,typescript
1,1,11,0,1,15,0,0,0,1,1,0,10,1,python
1,1,11,9,1,2,0,0,0,1,1,0,37,0,typescript
1,1,12,12,3,0,0,0,0,1,1,0,44,1,javascript
1,1,13,13,2,64,481,481,1,1,1,481,35,0,typescript
1,1,14,1,2,3,0,0,0,0,1,0,18,1,typescript
1,1,18,1,1,23,12,12,0,1,1,12,25,1,jupyter notebook
1,1,20,1,3,984,7708,7708,1,1,1,7708,43,1,c++
1,1,22,16,3,0,0,0,0,1,1,0,56,1,ruby
1,1,23,73,2,35,1,1,0,1,1,1,52,0,typescript
1,1,27,11,10,0,0,0,0,1,1,0,22,1,ruby
1,1,28,157,9,1,0,0,0,1,1,0,25,1,typescript
1,1,33,2,3,0,0,0,0,1,1,0,29,1,swift
1,1,33,33,2,10,0,0,0,1,1,0,31,0,python
1,1,34,3,3,0,0,0,0,1,1,0,7,1,html
1,1,35,130,2,1,0,0,0,1,1,0,35,0,javascript
1,1,40,27,1,1,0,0,0,1,1,0,38,0,typescript
1,1,42,42,6,7,247,247,0,1,1,247,30,1,html
1,1,45,45,2,4,0,0,0,1,1,0,41,0,php
1,1,46,1,1,2,0,0,0,1,1,0,16,1,java
1,1,51,4,4,0,0,0,0,1,1,0,9,1,ruby
1,1,67,48,1,60,21647,21647,0,0,0,21647,55,0,javascript
1,1,70,42,2,6,0,0,0,1,1,0,35,0,javascript
1,1,72,34,2,2,0,0,0,1,1,0,42,0,javascript
1,1,72,103,2,3,0,0,0,1,1,0,35,0,javascript
1,1,72,112,2,4,1,1,0,1,1,1,42,0,javascript
1,1,76,42,2,7,0,0,0,1,1,0,35,0,javascript
1,1,80,89,2,35,1,1,0,1,1,1,53,0,typescript
1,1,88,55,11,1,0,0,0,1,1,0,16,1,javascript
1,1,92,33,3,14,5,5,0,0,0,5,38,0,javascript
1,1,97,86,11,8,116,116,1,1,1,116,23,1,c++
1,1,100,39,2,2,0,0,0,1,1,0,35,0,javascript
1,1,107,147,2,3,0,0,0,1,1,0,35,0,javascript
1,1,111,161,2,2,0,0,0,1,1,0,42,0,javascript
1,1,111,161,2,6,0,0,0,1,1,0,35,0,javascript
1,1,115,138,2,3,0,0,0,1,1,0,35,0,vue
1,1,118,15,2,7,0,0,0,1,1,0,54,0,typescript
1,1,118,124,2,3,0,0,0,1,1,0,35,0,javascript
1,1,119,169,2,4,0,0,0,1,1,0,35,0,typescript
1,1,121,94,2,3,4,4,0,1,1,4,35,0,css
1,1,121,102,2,4,0,0,0,1,1,0,35,0,javascript
1,1,121,144,2,6,0,0,0,1,1,0,42,0,javascript
1,1,123,171,2,1,1,1,0,1,1,1,35,0,javascript
1,1,123,171,2,3,1,1,0,1,1,1,35,0,javascript
1,1,126,132,2,9,1,1,0,1,1,1,35,0,typescript
1,1,126,192,2,6,1,1,0,1,1,1,42,0,javascript
1,1,127,183,2,1,0,0,0,1,1,0,35,0,javascript
1,1,127,183,2,1,0,0,0,1,1,0,35,0,javascript
1,1,127,183,2,1,0,0,0,1,1,0,35,0,javascript
1,1,127,183,2,1,0,0,0,1,1,0,35,0,javascript
1,1,127,183,2,1,0,0,0,1,1,0,35,0,javascript
1,1,127,183,2,1,0,0,0,1,1,0,35,0,javascript
1,1,127,183,2,1,0,0,0,1,1,0,35,0,javascript
1,1,127,183,2,1,0,0,0,1,1,0,35,0,javascript
1,1,127,183,2,1,0,0,0,1,1,0,35,0,javascript
1,1,127,183,2,2,0,0,0,1,1,0,35,0,javascript
1,1,127,183,2,2,0,0,0,1,1,0,35,0,javascript
1,1,127,183,2,2,2,2,0,1,1,2,42,0,javascript
1,1,129,68,2,22,3,3,0,1,1,3,44,0,typescript
1,1,130,186,2,1,0,0,0,1,1,0,35,0,javascript
1,1,136,192,2,1,0,0,0,1,1,0,35,0,javascript
1,1,136,192,2,1,0,0,0,1,1,0,35,0,javascript
1,1,136,192,2,1,0,0,0,1,1,0,35,0,javascript
1,1,136,192,2,1,1,1,0,1,1,1,42,0,javascript
1,1,136,192,2,3,0,0,0,1,1,0,35,0,html
1,1,137,203,2,2,0,0,0,1,1,0,35,0,javascript
1,1,137,203,2,2,0,0,0,1,1,0,35,0,javascript
1,1,138,99,2,15,0,0,0,1,1,0,35,0,javascript
1,1,139,195,2,1,0,0,0,1,1,0,35,0,javascript
1,1,139,195,2,1,0,0,0,1,1,0,35,0,javascript
1,1,139,195,2,1,0,0,0,1,1,0,35,0,javascript
1,1,147,247,2,1,0,0,0,1,1,0,35,0,html
1,1,147,247,2,1,0,0,0,1,1,0,35,0,javascript
1,1,149,248,2,3,0,0,0,1,1,0,35,0,javascript
1,1,150,208,2,1,0,0,0,1,1,0,35,0,javascript
1,1,156,228,2,4,0,0,0,1,1,0,35,0,javascript
1,1,156,228,2,4,0,0,0,1,1,0,35,0,javascript
1,1,159,231,2,3,0,0,0,1,1,0,42,0,javascript
1,1,167,310,3,1,0,0,0,1,1,0,35,0,javascript
1,1,176,228,2,1,0,0,0,1,1,0,42,0,javascript
1,1,179,336,2,7,0,0,0,1,1,0,42,0,javascript
1,1,225,29,3,49,0,0,0,1,1,0,37,0,python
1,1,236,29,3,58,0,0,0,1,1,0,37,0,python
1,1,242,265,2,3,0,0,0,1,1,0,35,0,javascript
1,1,253,60,2,5,0,0,0,1,1,0,36,0,typescript
1,1,304,419,2,1,0,0,0,1,1,0,35,0,javascript
1,1,304,419,2,1,0,0,0,1,1,0,42,0,css
1,1,402,255,2,2,0,0,0,1,1,0,35,0,javascript
1,1,460,241,2,3,0,0,0,1,1,0,42,0,javascript
1,1,502,38,16,29,25,25,0,1,1,25,51,1,go
1,1,548,834,2,0,1,1,0,1,1,1,47,0,php
1,1,1013,506,30,0,0,0,0,1,1,0,36,0,javascript
1,1,1026,2202,2,1,0,0,0,1,1,0,34,0,html
1,1,1033,157,2,3,0,0,0,1,1,0,42,0,javascript
1,1,1066,283,3,2,0,0,0,1,1,0,42,0,javascript
1,1,1977,310,3,9,0,0,0,1,1,0,35,0,javascript
1,1,1998,300,3,2,0,0,0,1,1,0,42,0,javascript
1,1,3538,1508,2,14,0,0,0,1,1,0,33,0,typescript
1,1,25430,7573,439,1,0,0,0,1,1,0,54,1,go
1,2,0,12,1,1,0,0,0,1,1,0,52,1,typescript
1,2,1,1,1,1,0,0,0,1,1,0,65,1,kotlin
1,2,1,4,2,2,635,635,0,1,1,635,35,1,ruby
1,2,2,2,2,143,65,65,0,0,0,65,34,1,jupyter notebook
1,2,3,3,2,686,329,329,1,1,1,329,45,1,vue
1,2,3,9,1,9837,10806,10806,0,0,1,10806,40,1,nix
1,2,6,8,5,0,3,3,0,1,1,3,11,1,javascript
1,2,10,11,3,0,0,0,0,0,1,0,24,1,typescript
1,2,32,8,1,2,5,5,0,1,0,5,25,1,go
1,2,67,8,1,4,4,4,0,0,0,4,16,1,go
1,2,81,55,6,1,5,5,0,1,1,5,38,1,javascript
1,2,84,45,6,15,28,28,0,0,0,28,45,1,julia
1,2,100,2,5,16,656,656,0,0,1,656,26,1,rust
1,2,121,1,1,0,0,0,0,1,1,0,5,1,scss
1,2,276,111,20,0,0,0,0,1,1,0,49,1,javascript
1,2,306,66,9,0,0,0,0,1,1,0,12,1,blade
1,2,319,479,4,11,7,7,0,1,1,7,12,1,html
1,3,22,24,1,3,2,2,0,1,1,2,20,1,makefile
1,3,41,6,3,8,28,28,0,1,1,28,15,1,c#
1,3,48,0,1,212,1275,1275,0,1,1,1275,44,1,python
1,3,135,1,6,27,792,792,1,0,0,792,48,1,kotlin
1,3,200,72,22,0,0,0,0,1,1,0,27,1,blade
1,3,315,10,4,0,0,0,0,1,1,0,6,1,python
1,3,329,2,4,0,0,0,0,1,1,0,8,1,python
1,3,585,568,11,1,0,0,0,1,1,0,38,1,python
1,3,1009,1661,118,0,1,1,0,1,1,1,5,1,c#
1,4,15,36,7,1,3,3,0,1,1,3,33,1,javascript
1,4,20,24,7,2,0,0,0,1,1,0,10,1,java
1,4,33,69,3,0,0,0,0,1,1,0,31,1,typescript
1,4,47,65,5,0,34,34,0,1,1,34,14,1,python
1,4,62,13,2,16,0,0,1,1,1,0,18,1,javascript
1,4,67,69,1,1,0,0,0,1,1,0,20,1,makefile
1,4,187,123,3,1,0,0,0,1,1,0,4,0,css
1,4,340,34,15,0,0,0,0,1,1,0,24,0,typescript
1,5,4,3255,80,3,23,23,0,1,1,23,31,1,javascript
1,5,26,7,3,3,0,0,0,1,1,0,46,1,python
1,5,100,15,7,0,0,0,0,1,1,0,31,1,python
1,5,169,107,3,0,0,0,0,1,1,0,4,1,css
1,5,1370,26062,153,1,0,0,1,1,1,0,10,1,go
1,6,19,0,1,0,0,0,0,1,1,0,4,0,c++
1,6,167,25,6,0,0,0,0,1,1,0,14,1,javascript
1,7,12,222,7,1,1,1,0,1,1,1,15,1,typescript
1,7,177,27,12,1,1,1,0,1,1,1,25,1,typescript
1,7,947,650,34,6,41,41,0,0,0,41,25,1,php
1,7,18650,14,5,71,137,137,0,1,1,137,12,0,javascript
1,8,2,2,2,3,0,0,0,1,1,0,6,0,javascript
1,8,318,126,10,1,0,0,0,1,1,0,45,1,c++
1,9,19,29,11,0,3,3,0,1,1,3,35,1,c++
1,11,252,127,34,0,1,1,0,1,1,1,11,1,java
1,11,1005,9,11,3,6,6,0,1,1,6,39,1,javascript
1,11,3496,0,3,20,4,4,0,1,1,4,10,0,jupyter notebook
1,12,5530,13,121,1703,35233,35233,0,0,0,35233,64,1,go
1,13,1104,89,36,0,0,0,0,1,1,0,23,1,java
1,14,722,286,23,3,0,0,0,1,1,0,32,1,c#
1,25,534,885,33,3,1,1,0,1,1,1,46,1,r
1,123,60,64,2,0,0,0,0,0,1,0,34,1,python
1,238,613,424,183,0,0,0,0,0,1,0,34,1,ruby
1,1,0,1,1,515,6960,6960,0,0,0,6960,43,1,python
1,1,0,3,1,0,0,0,0,1,1,0,16,1,javascript
1,1,1,0,1,5,107,107,0,1,1,107,24,1,lua
1,1,1,0,1,8,8,8,1,0,1,8,52,1,javascript
1,1,1,0,1,70,1,1,0,1,1,1,27,1,shell
1,1,1,1,1,0,0,0,0,1,1,0,6,1,javascript
1,1,1,1,1,0,0,0,0,1,1,0,10,1,python
1,1,1,1,1,0,0,0,0,1,1,0,21,1,javascript
1,1,1,1,1,1,0,0,0,0,1,0,56,0,typescript
1,1,1,1,1,1,0,0,0,1,1,0,31,0,dockerfile
1,1,1,1,1,1,0,0,0,1,1,0,40,1,javascript
1,1,1,1,1,2,0,0,0,1,1,0,42,0,python
1,1,1,1,1,2,1,1,0,0,0,1,34,0,python
1,1,1,1,1,6,3,3,0,1,1,3,49,1,typescript
1,1,1,1,1,11,0,0,0,1,1,0,61,0,kotlin
1,1,1,1,1,18,0,0,0,1,1,0,56,0,go
1,1,1,1,1,18,0,0,0,1,1,0,57,0,go
1,1,1,1,1,19,0,0,0,1,1,0,7,1,typescript
1,1,1,1,1,20,156,156,1,1,1,156,30,1,c#
1,1,1,1,1,29,0,0,0,1,1,0,48,0,javascript
1,1,1,1,1,68,18,18,0,0,1,18,31,1,css
1,1,1,1,1,350,14982,14982,1,1,1,14982,67,1,go
1,1,1,1,1,1331,468,468,0,0,1,468,40,1,c
1,1,2,0,1,2719,3962,3962,0,1,1,3962,41,1,ocaml
1,1,2,2,1,0,0,0,0,0,1,0,25,1,html
1,1,2,2,1,3,0,0,0,1,1,0,47,1,javascript
1,1,2,3,1,1,1,1,0,1,1,1,45,1,go
1,1,2,3,2,0,0,0,0,1,1,0,27,1,javascript
1,1,3,1,2,0,1,1,0,1,1,1,45,1,ruby
1,1,3,2,1,0,0,0,0,1,1,0,31,1,php
1,1,3,2,4,0,0,0,0,1,1,0,17,1,javascript
1,1,3,3,1,52,2013,2013,0,0,1,2013,52,1,python
1,1,3,3,2,6,0,0,0,0,0,0,69,0,go
1,1,3,3,3,1,143,143,0,0,1,143,32,1,typescript
1,1,5,5,2,4,7,7,0,1,1,7,52,1,typescript
1,1,5,5,2,56,8,8,1,1,0,8,47,0,rust
1,1,6,0,1,2,2,2,0,1,1,2,47,1,roff
1,1,6,6,1,0,0,0,0,1,1,0,18,1,dockerfile
1,1,6,6,1,2,9,9,0,0,0,9,52,1,go
1,1,6,6,3,0,0,0,0,1,1,0,25,1,typescript
1,1,8,8,2,2,0,0,0,0,1,0,42,0,javascript
1,1,8,8,2,2,0,0,0,1,1,0,42,0,javascript
1,1,8,8,2,2,1,1,0,1,1,1,42,0,javascript
1,1,10,0,1,36,104,104,0,1,1,104,16,1,shell
1,1,10,10,2,1,0,0,0,1,1,0,35,0,javascript
1,1,10,10,2,5,7,7,0,1,1,7,46,1,typescript
1,1,12,12,1,0,0,0,0,1,1,0,50,1,javascript
1,1,12,12,1,0,0,0,0,1,1,0,50,1,javascript
1,1,13,4,1,0,0,0,0,1,1,0,21,1,css
1,1,13,13,2,7,0,0,0,1,1,0,51,1,javascript
1,1,15,5,4,450,20,20,0,1,1,20,64,1,lua
1,1,15,42,4,13,0,0,0,1,1,0,21,0,python
1,1,16,43,2,27,58,58,1,1,1,58,48,0,vue
1,1,24,60,2,28,0,0,0,1,1,0,35,0,html
1,1,25,10,5,2,0,0,0,0,1,0,40,1,typescript
1,1,25,28,5,0,2,2,0,1,1,2,53,1,javascript
1,1,26,78,2,17,1,1,0,1,1,1,35,0,typescript
1,1,27,19,2,13,3,3,0,1,1,3,52,0,javascript
1,1,29,21,3,0,0,0,1,1,1,0,12,0,typescript
1,1,31,80,2,22,0,0,0,1,1,0,35,0,typescript
1,1,33,4,2,30,0,0,0,0,0,0,70,0,typescript
1,1,34,41,2,8,0,0,0,1,1,0,52,0,typescript
1,1,35,15,1,18,0,0,0,1,1,0,56,0,typescript
1,1,35,130,2,1,1,1,0,1,1,1,35,0,javascript
1,1,36,16,10,2,4,4,0,0,0,4,15,1,kotlin
1,1,37,2,5,0,0,0,0,1,1,0,5,1,typescript
1,1,37,4,3,0,1,1,0,0,0,1,26,1,groovy
1,1,37,23,1,22,0,0,0,1,1,0,50,0,typescript
1,1,38,30,23,0,6,6,0,1,1,6,51,1,batchfile
1,1,39,17,10,121,4985,4985,1,0,0,4985,24,1,typescript
1,1,41,56,1,19,0,0,0,0,1,0,43,0,python
1,1,41,136,2,1,0,0,0,1,1,0,35,0,javascript
1,1,43,0,1,0,0,0,0,1,1,0,35,1,python
1,1,44,139,2,1,0,0,0,1,1,0,35,0,javascript
1,1,44,139,2,1,0,0,0,1,1,0,35,0,javascript
1,1,44,139,2,1,0,0,0,1,1,0,35,0,javascript
1,1,44,139,2,1,0,0,0,1,1,0,35,0,javascript
1,1,44,139,2,1,0,0,0,1,1,0,42,0,javascript
1,1,44,281,2,2,0,0,0,1,1,0,35,0,javascript
1,1,44,281,2,2,0,0,0,1,1,0,42,0,javascript
1,1,45,112,2,3,0,0,0,1,1,0,42,0,html
1,1,46,10,5,7,0,0,0,1,1,0,47,1,typescript
1,1,46,283,2,2,0,0,0,1,1,0,35,0,javascript
1,1,46,283,2,4,0,0,0,1,1,0,35,0,css
1,1,47,142,2,1,0,0,0,1,1,0,35,0,javascript
